Seed,WiFi_Nodes,NRU_Nodes,WiFi_CW_Min,WiFi_CW_Max,NRU_CW_Min,NRU_CW_Max,WiFi_Throughput,NRU_Throughput,Total_Throughput,WiFi_PLR,NRU_PLR,WiFi_Latency,NRU_Latency,WiFi_Access_Delay,NRU_Access_Delay,WiFi_SINR,NRU_SINR,Traditional_Fairness,Jains_Fairness,Joint_Metric,WiFi_COT,NRU_COT,Total_COT,WiFi_Efficiency,NRU_Efficiency,Total_Efficiency
5,2,2,15,63,15,63,769.421592,43.440000000000005,812.8615920000001,0.10749185667752444,0.0,0,0,82.0114006514658,110.5,-6.882887292529541e-12,-3.010299956643254,0.5403811539533212,0.5559127392298171,0.5031994721219474,0.8949936,0.0362,0.9311936,0.88776,0.0362,0.92396
6,2,2,15,63,15,63,772.385706,34.800000000000004,807.185706,0.11335959885386819,0.00684931506849315,0,0,82.8035458452722,112.01369863013699,58.99999999999656,-6.882887292529541e-12,0.5322445235343115,0.5449183766908283,0.4936256415319631,0.8984414666666667,0.029,0.9274414666666667,0.89118,0.029,0.92018
7,2,2,15,63,15,63,775.1938140000001,38.64,813.8338140000001,0.10177151120751989,0.018292682926829267,0,0,81.2391540130152,114.54268292682927,58.99999999999656,-6.882887292529541e-12,0.5356645338044191,0.5496995110629695,0.5002613220142796,0.9017078666666667,0.0322,0.9339078666666667,0.89442,0.0322,0.92662
8,2,2,15,63,15,63,766.301472,38.160000000000004,804.461472,0.12128801431127012,0.012422360248447204,0,0,83.87388193202146,113.24534161490683,58.99999999999656,-6.882887292529541e-12,0.5356303019093702,0.549665640215814,0.494474754866609,0.8913642666666667,0.0318,0.9231642666666666,0.88416,0.0318,0.91596
9,2,2,15,63,15,63,764.4294000000001,42.480000000000004,806.9094000000001,0.11902193455591514,0.016666666666666666,0,0,83.56796116504854,114.18333333333335,58.99999999999656,-6.882887292529541e-12,0.5397486627138212,0.5549968964497267,0.49904441689636286,0.8891866666666667,0.0354,0.9245866666666667,0.882,0.0354,0.9174
10,2,2,15,63,15,63,769.421592,38.879999999999995,808.301592,0.11263044260525369,0.03571428571428571,0,0,82.70510975170924,118.39285714285714,58.99999999999656,-6.882887292529541e-12,0.5361539949451661,0.550377731550628,0.4972257835265794,0.8949936,0.0324,0.9273936,0.88776,0.0324,0.92016
1,2,3,15,63,15,63,763.0253460000001,51.12,814.1453460000001,0.10878279883381924,0.031818181818181815,0,0,82.1856778425656,117.5318181818182,-6.882887292529541e-12,39.333333333328746,0.5478867905827951,0.4539763030821355,0.5096187976014609,0.8875534666666667,0.0426,0.9301534666666667,0.88038,0.0426,0.92298
2,2,3,15,63,15,63,768.0175380000001,48.0,816.0175380000001,0.10278840896664844,0.033816425120772944,0,0,81.37643521049753,117.97342995169083,58.99999999999656,-6.882887292529541e-12,0.5446851788691641,0.4503671586741594,0.5083875764233946,0.8933604,0.04,0.9333604,0.88614,0.04,0.92614
3,2,3,15,63,15,63,760.061232,53.040000000000006,813.101232,0.11272992169003825,0.02643171806167401,0,0,82.71853942815517,116.34140969162995,58.99999999999656,-6.882887292529541e-12,0.5498693841831791,0.45621059071405956,0.5104468286057966,0.8841056,0.0442,0.9283056,0.87696,0.0442,0.92116
4,2,3,15,63,15,63,774.101772,38.64,812.741772,0.1036849710982659,0.024242424242424242,0,0,81.4974710982659,115.85757575757577,-6.882887292529541e-12,-3.010299956643254,0.5357147181029398,0.4400596611337502,0.4996276889762023,0.9004376,0.0322,0.9326376,0.89316,0.0322,0.92536
5,2,3,15,63,15,63,759.1251960000001,56.879999999999995,816.0051960000001,0.10895440395531954,0.028688524590163935,0,0,82.20884453396813,116.84016393442623,58.99999999999656,-6.882887292529541e-12,0.5535253794648229,0.46043887258613775,0.5150093122804463,0.8830168,0.0474,0.9304168,0.87588,0.0474,0.92328
6,2,3,15,63,15,63,770.357628,44.16,814.517628,0.10381125226860254,0.02127659574468085,0,0,81.51451905626135,115.20212765957447,58.99999999999656,-6.882887292529541e-12,0.5409985057013293,0.44605585738974085,0.5046879843950698,0.8960824,0.0368,0.9328824,0.88884,0.0368,0.92564
7,2,3,15,63,15,63,757.565136,54.96,812.5251360000001,0.11548269581056467,0.02553191489361702,0,0,83.09016393442623,116.14255319148937,58.99999999999656,-6.882887292529541e-12,0.5518344316651977,0.4585150554432581,0.5115516954004259,0.8812021333333333,0.0458,0.9270021333333334,0.87408,0.0458,0.91988
8,2,3,15,63,15,63,766.613484,46.8,813.4134839999999,0.10751907010533963,0.04411764705882353,0,0,82.01507446422086,120.24999999999999,58.99999999999656,-6.882887292529541e-12,0.5436518522367503,0.449071427530234,0.5059915662071243,0.8917272,0.039,0.9307272,0.88452,0.039,0.92352
9,2,3,15,63,15,63,761.7772980000001,51.599999999999994,813.3772980000001,0.11218181818181819,0.004629629629629629,0,0,82.64454545454545,111.52314814814815,118.0,118.0,0.5484131519198452,0.45441252635972434,0.5095316100315248,0.8861017333333333,0.043,0.9291017333333333,0.87894,0.043,0.92194
10,2,3,15,63,15,63,765.053424,49.44,814.493424,0.10787702383118064,0.004830917874396135,0,0,82.06339821720938,111.56763285024155,58.99999999999656,-6.882887292529541e-12,0.5461976654462801,0.4519701032872827,0.5085714919744383,0.8899125333333333,0.0412,0.9311125333333333,0.88272,0.0412,0.92392
1,3,1,15,63,15,63,750.7008720000001,14.64,765.3408720000001,0.19030792529025745,0.0,0,0,93.19156991418475,110.5,39.333333333328746,-6.882887292529541e-12,0.5139685904782404,0.778506635870364,0.45507683585662645,0.8732176,0.0122,0.8854176,0.86616,0.0122,0.87836
2,3,1,15,63,15,63,764.273394,12.24,776.5133940000001,0.16683673469387755,0.0,0,0,90.02295918367346,110.5,39.333333333328746,-6.882887292529541e-12,0.511471988506681,0.7735356622033015,0.4599182717195478,0.8890052,0.0102,0.8992052,0.88182,0.0102,0.89202
3,3,1,15,63,15,63,761.7772980000001,11.280000000000001,773.0572980000001,0.17265333785157574,0.020833333333333332,0,0,90.80820060996273,115.10416666666667,39.333333333328746,-6.882887292529541e-12,0.5106070690691834,0.7716971007064052,0.45724951540370684,0.8861017333333333,0.0094,0.8955017333333334,0.87894,0.0094,0.88834
4,3,1,15,63,15,63,754.4450160000001,9.840000000000002,764.2850160000002,0.18818197079066645,0.1276595744680851,0,0,92.90456605673997,138.7127659574468,39.333333333328746,-6.882887292529541e-12,0.509343138398062,0.7692775315579952,0.4511622978596389,0.8775728,0.0082,0.8857728,0.87048,0.0082,0.87868
5,3,1,15,63,15,63,757.40913,12.72,770.12913,0.1797600946105761,0.07017543859649122,0,0,91.76761277242777,126.00877192982456,39.333333333328746,-6.882887292529541e-12,0.5120297584370085,0.7744695365995833,0.45653631457077776,0.8810206666666667,0.0106,0.8916206666666666,0.8739,0.0106,0.8845
6,3,1,15,63,15,63,758.96919,11.04,770.00919,0.17918002362071875,0.02127659574468085,0,0,91.68930318879703,115.20212765957447,39.333333333328746,-6.882887292529541e-12,0.5104198378479053,0.7711203169230687,0.45531253019460216,0.8828353333333333,0.0092,0.8920353333333333,0.8757,0.0092,0.8849
7,3,1,15,63,15,63,754.757028,12.0,766.757028,0.18634376051126808,0.05660377358490566,0,0,92.65640766902119,123.00943396226415,39.333333333328746,-6.882887292529541e-12,0.5113888777808194,0.7733831664158002,0.45408045821082227,0.8779357333333333,0.01,0.8879357333333333,0.87084,0.01,0.88084
8,3,1,15,63,15,63,757.40913,8.88,766.28913,0.18417072760880523,0.11904761904761904,0,0,92.36304822718871,136.80952380952382,-1.0034333188856732,-3.010299956643254,0.5083987564125609,0.7671183275085769,0.4516719621045516,0.8810206666666667,0.0074,0.8884206666666666,0.8739,0.0074,0.8813
9,3,1,15,63,15,63,754.4450160000001,10.56,765.0050160000001,0.18777292576419213,0.10204081632653061,0,0,92.84934497816595,133.05102040816325,39.333333333328746,-6.882887292529541e-12,0.5100266498852408,0.7698555423682062,0.4520737497334006,0.8775728,0.0088,0.8863728,0.87048,0.0088,0.87928
10,3,1,15,63,15,63,751.792914,11.280000000000001,763.072914,0.19212070410729254,0.04081632653061224,0,0,93.43629505448449,119.52040816326532,39.333333333328746,-6.882887292529541e-12,0.5107479067100996,0.7720185373002912,0.4514438776664556,0.8744878666666667,0.0094,0.8838878666666666,0.86742,0.0094,0.87682
1,3,2,15,63,15,63,748.8288,24.0,772.8288,0.18186466678029659,0.047619047619047616,0,0,92.05173001534004,121.02380952380953,39.333333333328746,-6.882887292529541e-12,0.5229489591205352,0.6375496385170695,0.4659684405347617,0.87104,0.02,0.89104,0.864,0.02,0.884
2,3,2,15,63,15,63,746.644716,26.4,773.044716,0.18369435442606175,0.017857142857142856,0,0,92.29873784751834,114.44642857142858,39.333333333328746,-6.882887292529541e-12,0.5253148025236519,0.6414219895203677,0.4677925514794174,0.8684994666666667,0.022,0.8904994666666667,0.86148,0.022,0.88348
3,3,2,15,63,15,63,747.424746,25.200000000000003,772.6247460000001,0.1838160136286201,0.009433962264150943,0,0,92.31516183986372,112.58490566037736,39.333333333328746,-6.882887292529541e-12,0.5241403161418521,0.6400432615804901,0.4666981016468549,0.8694068,0.021,0.8904068,0.86238,0.021,0.88338
4,3,2,15,63,15,63,745.084656,22.8,767.884656,0.19091987125190582,0.010416666666666666,0,0,93.27418261900728,112.80208333333333,39.333333333328746,-6.882887292529541e-12,0.5219120872592315,0.6359101417656443,0.46224960262177506,0.8666848,0.019,0.8856848,0.85968,0.019,0.87868
5,3,2,15,63,15,63,751.94892,23.28,775.22892,0.17677198975234842,0.05825242718446602,0,0,91.36421861656704,123.37378640776699,-1.0034333188856732,-3.010299956643254,0.522168904568027,0.6363442260959945,0.4668552043945329,0.8746693333333333,0.0194,0.8940693333333334,0.8676,0.0194,0.887
6,3,2,15,63,15,63,749.1408120000001,23.04,772.1808120000001,0.1827773995915589,0.04,0,0,92.17494894486046,119.34,39.333333333328746,-6.882887292529541e-12,0.5220227436945348,0.6363842741082361,0.4649149868010675,0.8714029333333333,0.0192,0.8906029333333333,0.86436,0.0192,0.88356
7,3,2,15,63,15,63,752.572944,22.319999999999997,774.892944,0.17791411042944785,0.05102040816326531,0,0,91.51840490797545,121.77551020408163,39.333333333328746,-6.882887292529541e-12,0.5212379582002689,0.6351338243573246,0.465984232688841,0.8753952,0.0186,0.8939952,0.86832,0.0186,0.88692
8,3,2,15,63,15,63,743.992614,24.959999999999997,768.952614,0.19100932994062764,0.037037037037037035,0,0,93.28625954198473,118.68518518518518,39.333333333328746,-6.882887292529541e-12,0.5240208485553597,0.6391251473257593,0.46439489175942544,0.8654145333333333,0.0208,0.8862145333333333,0.85842,0.0208,0.87922
9,3,2,15,63,15,63,745.3966680000001,23.28,768.6766680000001,0.1907181571815718,0.049019607843137254,0,0,93.2469512195122,121.33333333333334,39.333333333328746,-6.882887292529541e-12,0.5223635814725185,0.6366387148360749,0.46304801277219604,0.8670477333333333,0.0194,0.8864477333333334,0.86004,0.0194,0.87944
10,3,2,15,63,15,63,740.404476,25.68,766.084476,0.19654647028948705,0.0,0,0,94.03377348908074,110.5,39.333333333328746,-6.882887292529541e-12,0.5248325386301385,0.6407358894705495,0.46323861176253633,0.8612408,0.0214,0.8826408,0.85428,0.0214,0.87568
1,3,3,15,63,15,63,741.80853,33.839999999999996,775.64853,0.18327035383029885,0.03424657534246575,0,0,92.24149776709035,118.06849315068494,39.333333333328746,-6.882887292529541e-12,0.5326466115598543,0.5453292840401194,0.4746275467490856,0.862874,0.0282,0.891074,0.8559,0.0282,0.8841
2,3,3,15,63,15,63,742.276548,35.04,777.316548,0.18134893324156917,0.013513513513513514,0,0,91.98210598761185,113.48648648648648,39.333333333328746,-6.882887292529541e-12,0.5337804258848214,0.547017863020345,0.4764622297046279,0.8634184,0.0292,0.8926184,0.85644,0.0292,0.88564
3,3,3,15,63,15,63,745.3966680000001,33.6,778.9966680000001,0.17592273197654362,0.027777777777777776,0,0,91.24956881683339,116.63888888888889,39.333333333328746,-6.882887292529541e-12,0.5322598502868886,0.5447576152889383,0.476397972543619,0.8670477333333333,0.028,0.8950477333333333,0.86004,0.028,0.88804
4,3,3,15,63,15,63,737.9083800000001,30.48,768.3883800000001,0.1943450860160109,0.03787878787878788,0,0,93.73658661216146,118.87121212121211,39.333333333328746,-6.882887292529541e-12,0.5295662042135588,0.5411086435615784,0.4679974251351459,0.8583373333333333,0.0254,0.8837373333333334,0.8514,0.0254,0.8768
5,3,3,15,63,15,63,745.3966680000001,32.88,778.2766680000001,0.17734159779614325,0.02142857142857143,0,0,91.44111570247934,115.2357142857143,-1.0034333188856732,-3.010299956643254,0.5315699622096766,0.5439875719773541,0.4754615478065309,0.8670477333333333,0.0274,0.8944477333333334,0.86004,0.0274,0.88744
6,3,3,15,63,15,63,741.3405120000001,34.56,775.9005120000002,0.1839258114374034,0.0136986301369863,0,0,92.32998454404945,113.52739726027399,39.333333333328746,-6.882887292529541e-12,0.5333606914326521,0.5464274010356791,0.47529349961210265,0.8623296,0.0288,0.8911296,0.85536,0.0288,0.88416
