"Seed,WiFi,Gnb,ChannelOccupancyWiFi,ChannelEfficiencyWiFi,PcolWifi,ChannelOccupancyNR,ChannelEfficiencyNR,PcolNR,ChannelOccupancyAll,ChannelEfficiencyAll"
1,5,2,15,63,15,63,709.04727,12.96,722.0072700000001,0.280968201233982,0.0,0,0,23.599999999994495,-6.882887292529541e-12,0.5130923782631559,0.7369176877907949,0.42872254613583216,0.824766,0.0108,0.835566,0.8181,0.0108,0.8289
2,5,2,15,63,15,63,710.451324,11.52,721.971324,0.27576335877862596,0.0,0,0,23.599999999994495,-6.882887292529541e-12,0.5116150943578145,0.7343381644073832,0.4277098095910575,0.8263992,0.0096,0.8359992,0.81972,0.0096,0.82932
3,5,2,15,63,15,63,710.919342,13.68,724.599342,0.27181208053691275,0.0,0,0,-1.8061799739887054,-3.010299956643254,0.5137830849544115,0.7312882432664172,0.43072676105978713,0.8269436,0.0114,0.8383436,0.82026,0.0114,0.83166
1,5,3,15,63,15,63,700.6229460000001,18.72,719.3429460000001,0.28407460545193686,0.07142857142857142,0,0,23.599999999994495,-6.882887292529541e-12,0.5191348728202595,0.6529193539819053,0.4311761900867299,0.8149668,0.0156,0.8305668,0.80838,0.0156,0.82398
2,5,3,15,63,15,63,701.090964,18.72,719.810964,0.2883610451306413,0.0,0,0,23.5999999999945,-6.882887292529541e-12,0.5191221085549064,0.6518973465286662,0.43144819858759853,0.8155112,0.0156,0.8311112,0.80892,0.0156,0.82452
3,5,3,15,63,15,63,704.835108,18.0,722.835108,0.2801147227533461,0.038461538461538464,0,0,-1.8061799739887054,-3.010299956643254,0.5182895416990079,0.6538995023016704,0.4327025238359006,0.8198664,0.015,0.8348664,0.81324,0.015,0.82824
1,5,4,15,63,15,63,704.36709,23.76,728.12709,0.277831094049904,0.10810810810810811,0,0,-1.8061799739887054,-3.010299956643254,0.5241522177217511,0.5893078063548235,0.43982765723911127,0.819322,0.0198,0.839122,0.8127,0.0198,0.8325
2,5,4,15,63,15,63,702.9630360000001,23.76,726.7230360000001,0.27857829010566765,0.0,0,0,23.599999999994495,-6.882887292529541e-12,0.5242004013557032,0.5897430491499914,0.4390119650909063,0.8176888,0.0198,0.8374888,0.81108,0.0198,0.83088
3,5,4,15,63,15,63,688.4544780000001,30.96,719.4144780000001,0.29346781940441885,0.044444444444444446,0,0,23.5999999999945,-6.882887292529541e-12,0.5321838779849057,0.6023557166702381,0.4399097926224101,0.8008124,0.0258,0.8266124,0.79434,0.0258,0.82014
1,5,5,15,63,15,63,687.050424,33.12,720.170424,0.29894937917860553,0.0,0,0,-1.8061799739887054,-3.010299956643254,0.5344942921449426,0.5440084760269257,0.44190876326416195,0.7991792,0.0276,0.8267792,0.79272,0.0276,0.82032
2,5,5,15,63,15,63,693.602676,30.240000000000002,723.842676,0.28715728715728717,0.045454545454545456,0,0,23.5999999999945,-6.882887292529542e-12,0.5312040333018524,0.5418596910237627,0.44196218067036785,0.8068008,0.0252,0.8320008,0.80028,0.0252,0.82548
3,5,5,15,63,15,63,709.515288,26.64,736.155288,0.26479146459747815,0.0,0,0,23.599999999994495,-6.882887292529542e-12,0.526879521573592,0.5363114743400788,0.44653587408064355,0.8253104,0.0222,0.8475104,0.81864,0.0222,0.84084
1,1,0,15,63,15,63,842.5884060000001,0,842.5884060000001,0.0,0,0,0,118.0,0,0.5,1.0,0.4900507333333333,0.9801014666666666,0.0,0.9801014666666666,0.97218,0.0,0.97218
2,1,0,15,63,15,63,842.510403,0,842.510403,0.0,0,0,0,118.0,0,0.5,1.0,0.49000536666666666,0.9800107333333333,0.0,0.9800107333333333,0.97209,0.0,0.97209
3,1,0,15,63,15,63,842.4324,0,842.4324,0.0,0,0,0,118.0,0,0.5,1.0,0.48996,0.97992,0.0,0.97992,0.972,0.0,0.972
4,1,0,15,63,15,63,842.510403,0,842.510403,0.0,0,0,0,118.0,0,0.5,1.0,0.49000536666666666,0.9800107333333333,0.0,0.9800107333333333,0.97209,0.0,0.97209
5,1,0,15,63,15,63,842.5884060000001,0,842.5884060000001,0.0,0,0,0,118.0,0,0.5,1.0,0.4900507333333333,0.9801014666666666,0.0,0.9801014666666666,0.97218,0.0,0.97218
1,2,0,15,63,15,63,796.566636,0,796.566636,0.11169102296450939,0,0,0,58.99999999999656,0,0.5,0.9999355269684633,0.4632844,0.9265688,0.0,0.9265688,0.91908,0.0,0.91908
2,2,0,15,63,15,63,796.956651,0,796.956651,0.11071459657063278,0,0,0,58.99999999999656,0,0.5,0.9998776914045229,0.46351123333333333,0.9270224666666667,0.0,0.9270224666666667,0.91953,0.0,0.91953
3,2,0,15,63,15,63,799.0627320000001,0,799.0627320000001,0.10642009769713887,0,0,0,58.99999999999656,0,0.5,0.9999969125173221,0.46473613333333336,0.9294722666666667,0.0,0.9294722666666667,0.92196,0.0,0.92196
4,2,0,15,63,15,63,796.566636,0,796.566636,0.11169102296450939,0,0,0,58.99999999999656,0,0.5,0.9999901808458066,0.4632844,0.9265688,0.0,0.9265688,0.91908,0.0,0.91908
5,2,0,15,63,15,63,795.6306000000001,0,795.6306000000001,0.11366006256517205,0,0,0,58.99999999999656,0,0.5,0.9999444859731739,0.46274,0.92548,0.0,0.92548,0.918,0.0,0.918
1,3,0,15,63,15,63,762.0113070000001,0,762.0113070000001,0.18686532378891293,0,0,0,39.333333333328746,0,0.5,0.9999792320126099,0.4431869666666667,0.8863739333333334,0.0,0.8863739333333334,0.87921,0.0,0.87921
2,3,0,15,63,15,63,763.1813520000001,0,763.1813520000001,0.1845987165597133,0,0,0,39.333333333328746,0,0.5,0.9998555887780051,0.44386746666666665,0.8877349333333333,0.0,0.8877349333333333,0.88056,0.0,0.88056
3,3,0,15,63,15,63,767.393514,0,767.393514,0.17708071936428274,0,0,0,39.333333333328746,0,0.5,0.999970719836798,0.44631726666666666,0.8926345333333333,0.0,0.8926345333333333,0.88542,0.0,0.88542
4,3,0,15,63,15,63,762.6353310000001,0,762.6353310000001,0.18592839300582847,0,0,0,39.333333333328746,0,0.5,0.9996769107015754,0.4435499,0.8870998,0.0,0.8870998,0.87993,0.0,0.87993
5,3,0,15,63,15,63,765.2094300000001,0,765.2094300000001,0.18079331941544885,0,0,0,-1.0034333188856732,0,0.5,0.9998872275999511,0.445047,0.890094,0.0,0.890094,0.8829,0.0,0.8829
1,4,0,15,63,15,63,736.426323,0,736.426323,0.2407720144752714,0,0,0,-1.5051499783250684,0,0.5,0.9996131863712949,0.4283067,0.8566134,0.0,0.8566134,0.84969,0.0,0.84969
2,4,0,15,63,15,63,736.738335,0,736.738335,0.23898154862621868,0,0,0,29.49999999999484,0,0.5,0.9997762697506973,0.42848816666666667,0.8569763333333333,0.0,0.8569763333333333,0.85005,0.0,0.85005
